interation,polynomial,error,polynomial_best,error_best
451,-0.5409355946875174*x**10 + 0.008971169805373963*x**9 + 0.5665005482469087*x**8 + 0.7714132296886955*x**7 + 1.537015115691192*x**6 + 2.0330587313724764*x**5 + 0.5954513572945133*x**4 - 1.866253818899573*x**3 - 5.5361740930135355*x**2 + 1.7404045006843667*x + 0.6436745219877998,4.633423734839179,-0.5409355946875174*x**10 + 0.008971169805373963*x**9 + 0.5665005482469087*x**8 + 0.7714132296886955*x**7 + 1.537015115691192*x**6 + 2.0330587313724764*x**5 + 0.5954513572945133*x**4 - 1.866253818899573*x**3 - 5.5361740930135355*x**2 + 1.7404045006843667*x + 0.6436745219877998,0.3044149712099975
452,-0.5439698733711316*x**10 + 0.0071764624598393365*x**9 + 0.5662180610721584*x**8 + 0.7728029485338019*x**7 + 1.539938366432627*x**6 + 2.0367437399860497*x**5 + 0.5980043631353285*x**4 - 1.8680614228443817*x**3 - 5.544045844079653*x**2 + 1.745088068841662*x + 0.6431912581739821,4.6292749724990525,-0.5439698733711316*x**10 + 0.0071764624598393365*x**9 + 0.5662180610721584*x**8 + 0.7728029485338019*x**7 + 1.539938366432627*x**6 + 2.0367437399860497*x**5 + 0.5980043631353285*x**4 - 1.8680614228443817*x**3 - 5.544045844079653*x**2 + 1.745088068841662*x + 0.6431912581739821,0.3042786542792331
453,-0.5470024654063552*x**10 + 0.005382619516292063*x**9 + 0.5659354939694061*x**8 + 0.774191608687311*x**7 + 1.5428597471876075*x**6 + 2.040426634915437*x**5 + 0.6005562559492239*x**4 - 1.8698671549581611*x**3 - 5.551912038184245*x**2 + 1.749767297600091*x + 0.6427085998833469,4.625132150830546,-0.5470024654063552*x**10 + 0.005382619516292063*x**9 + 0.5659354939694061*x**8 + 0.774191608687311*x**7 + 1.5428597471876075*x**6 + 2.040426634915437*x**5 + 0.6005562559492239*x**4 - 1.8698671549581611*x**3 - 5.551912038184245*x**2 + 1.749767297600091*x + 0.6427085998833469,0.30414247157641583
454,-0.5500333681606412*x**10 + 0.0035896436427135924*x**9 + 0.5656528494253322*x**8 + 0.7755792120773338*x**7 + 1.54577925870291*x**6 + 2.0441074147700116*x**5 + 0.6031070309655998*x**4 - 1.871671024107028*x**3 - 5.559772684204859*x**2 + 1.7544422041689123*x + 0.6422265435091312,4.620995256346156,-0.5500333681606412*x**10 + 0.0035896436427135924*x**9 + 0.5656528494253322*x**8 + 0.7755792120773338*x**7 + 1.54577925870291*x**6 + 2.0441074147700116*x**5 + 0.6031070309655998*x**4 - 1.871671024107028*x**3 - 5.559772684204859*x**2 + 1.7544422041689123*x + 0.6422265435091312,0.30400642283827345
455,-0.5530625790441238*x**10 + 0.0017975374698661652*x**9 + 0.5653701298982516*x**8 + 0.7769657606171049*x**7 + 1.5486969017299683*x**6 + 2.0477860781904167*x**5 + 0.6056566834773095*x**4 - 1.8734730390672827*x**3 - 5.567627790955351*x**2 + 1.7591128055880456*x + 0.6417450854822323,4.616864275647105,-0.5530625790441238*x**10 + 0.0017975374698661652*x**9 + 0.5653701298982516*x**8 + 0.7769657606171049*x**7 + 1.5486969017299683*x**6 + 2.0477860781904167*x**5 + 0.6056566834773095*x**4 - 1.8734730390672827*x**3 - 5.567627790955351*x**2 + 1.7591128055880456*x + 0.6417450854822323,0.30387050780380465
456,-0.5560900955091408*x**10 + 6.303591706897926e-6*x**9 + 0.5650873378184269*x**8 + 0.7783512562051379*x**7 + 1.5516126770248135*x**6 + 2.0514626238481966*x**5 + 0.6082052088399535*x**4 - 1.8752732085263808*x**3 - 5.57547736718656*x**2 + 1.7637791187299252*x + 0.6412642222707909,4.612739195422296,-0.5560900955091408*x**10 + 6.303591706897926e-6*x**9 + 0.5650873378184269*x**8 + 0.7783512562051379*x**7 + 1.5516126770248135*x**6 + 2.0514626238481966*x**5 + 0.6082052088399535*x**4 - 1.8752732085263808*x**3 - 5.57547736718656*x**2 + 1.7637791187299252*x + 0.6412642222707909,0.30373472621425085
457,-0.5591159150497611*x**10 - 0.0017840554342027758*x**9 + 0.5648044755883751*x**8 + 0.7797357007253854*x**7 + 1.5545265853480146*x**6 + 2.055137050445465*x**5 + 0.6107526024711831*x**4 - 1.8770715410839127*x**3 - 5.583321421586979*x**2 + 1.7684411603013266*x + 0.6407839503797849,4.608620002447264,-0.5591159150497611*x**10 - 0.0017840554342027758*x**9 + 0.5648044755883751*x**8 + 0.7797357007253854*x**7 + 1.5545265853480146*x**6 + 2.055137050445465*x**5 + 0.6107526024711831*x**4 - 1.8770715410839127*x**3 - 5.583321421586979*x**2 + 1.7684411603013266*x + 0.6407839503797849,0.30359907781306794
458,-0.5621400352013144*x**10 - 0.0035735370862913316*x**9 + 0.5645215455831765*x**8 + 0.781119096047397*x**7 + 1.5574386274646221*x**6 + 2.0588093567145456*x**5 + 0.6132988598500105*x**4 - 1.8788680452525626*x**3 - 5.591159962783426*x**2 + 1.7730989468451692*x + 0.6403042663506254,4.6045066835831765,-0.5621400352013144*x**10 - 0.0035735370862913316*x**9 + 0.5645215455831765*x**8 + 0.781119096047397*x**7 + 1.5574386274646221*x**6 + 2.0588093567145456*x**5 + 0.6132988598500105*x**4 - 1.8788680452525626*x**3 - 5.591159962783426*x**2 + 1.7730989468451692*x + 0.6403042663506254,0.30346356234589933
459,-0.565162453539934*x**10 - 0.005362138878577777*x**9 + 0.5642385501507737*x**8 + 0.7825014440264689*x**7 + 1.5603488041441078*x**6 + 2.06247954141763*x**5 + 0.6158439765161285*x**4 - 1.880662729459056*x**3 - 5.59899299934168*x**2 + 1.7777524947423116*x + 0.639825166760759,4.600399225775815,-0.565162453539934*x**10 - 0.005362138878577777*x**9 + 0.5642385501507737*x**8 + 0.7825014440264689*x**7 + 1.5603488041441078*x**6 + 2.06247954141763*x**5 + 0.6158439765161285*x**4 - 1.880662729459056*x**3 - 5.59899299934168*x**2 + 1.7777524947423116*x + 0.639825166760759,0.3033281795605484
460,-0.5681831676820934*x**10 - 0.007149858360273795*x**9 + 0.5639554916122733*x**8 + 0.7838827465037993*x**7 + 1.5632571161603108*x**6 + 2.066147603346445*x**5 + 0.6183879480692372*x**4 - 1.8824556020451018*x**3 - 5.6068205397671536*x**2 + 1.7824018202133145*x + 0.6393466482232704,4.596297616054598,-0.5681831676820934*x**10 - 0.007149858360273795*x**9 + 0.5639554916122733*x**8 + 0.7838827465037993*x**7 + 1.5632571161603108*x**6 + 2.066147603346445*x**5 + 0.6183879480692372*x**4 - 1.8824556020451018*x**3 - 5.6068205397671536*x**2 + 1.7824018202133145*x + 0.6393466482232704,0.30319292920695223
461,-0.5712021752841586*x**10 - 0.008936693115393968*x**9 + 0.5636723722622388*x**8 + 0.7852630053066393*x**7 + 1.5661635642913816*x**6 + 2.0698135413219187*x**5 + 0.6209307701683744*x**4 - 1.8842466712683186*x**3 - 5.614642592505525*x**2 + 1.7870469393201895*x + 0.6388687073864948,4.592201841531586,-0.5712021752841586*x**10 - 0.008936693115393968*x**9 + 0.5636723722622388*x**8 + 0.7852630053066393*x**7 + 1.5661635642913816*x**6 + 2.0698135413219187*x**5 + 0.6209307701683744*x**4 - 1.8842466712683186*x**3 - 5.614642592505525*x**2 + 1.7870469393201895*x + 0.6388687073864948,0.3030578110371546
462,-0.5742194740419405*x**10 - 0.010722640762365811*x**9 + 0.5633891943689847*x**8 + 0.7866422222484408*x**7 + 1.56906814931972*x**6 + 2.0734773541938405*x**5 + 0.6234724385312606*x**4 - 1.8860359453031577*x**3 - 5.622459165943362*x**2 + 1.7916878679681336*x + 0.6383913409336266,4.588111889400536,-0.5742194740419405*x**10 - 0.010722640762365811*x**9 + 0.5633891943689847*x**8 + 0.7866422222484408*x**7 + 1.56906814931972*x**6 + 2.0734773541938405*x**5 + 0.6234724385312606*x**4 - 1.8860359453031577*x**3 - 5.622459165943362*x**2 + 1.7916878679681336*x + 0.6383913409336266,0.3029228248052806
463,-0.5772350616902503*x**10 - 0.012507698953648854*x**9 + 0.5631059601748656*x**8 + 0.7880203991290048*x**7 + 1.571970872031928*x**6 + 2.0771390408405415*x**5 + 0.6260129489336412*x**4 - 1.8878234322418137*x**3 - 5.630270268408765*x**2 + 1.7963246219072342*x + 0.6379145455823486,4.584027746935951,-0.5772350616902503*x**10 - 0.012507698953648854*x**9 + 0.5631059601748656*x**8 + 0.7880203991290048*x**7 + 1.571970872031928*x**6 + 2.0771390408405415*x**5 + 0.6260129489336412*x**4 - 1.8878234322418137*x**3 - 5.630270268408765*x**2 + 1.7963246219072342*x + 0.6379145455823486,0.3027879702675108
464,-0.5802489360024634*x**10 - 0.014291865375353832*x**9 + 0.562822671896561*x**8 + 0.7893975377346268*x**7 + 1.5748717332187505*x**6 + 2.080798600168571*x**5 + 0.6285522972086494*x**4 - 1.8896091400951123*x**3 - 5.638075908171981*x**2 + 1.8009572167341614*x + 0.6374383180844384,4.579949401492112,-0.5802489360024634*x**10 - 0.014291865375353832*x**9 + 0.562822671896561*x**8 + 0.7893975377346268*x**7 + 1.5748717332187505*x**6 + 2.080798600168571*x**5 + 0.6285522972086494*x**4 - 1.8896091400951123*x**3 - 5.638075908171981*x**2 + 1.8009572167341614*x + 0.6374383180844384,0.3026532471820553
465,-0.5832610947900869*x**10 - 0.016075137746868258*x**9 + 0.5625393317253591*x**8 + 0.790773639838243*x**7 + 1.5777707336750257*x**6 + 2.084456031112367*x**5 + 0.6310904792461615*x**4 - 1.8913930767934153*x**3 - 5.645876093446019*x**2 + 1.8055856678938451*x + 0.6369626552254142,4.575876840502197,-0.5832610947900869*x**10 - 0.016075137746868258*x**9 + 0.5625393317253591*x**8 + 0.790773639838243*x**7 + 1.5777707336750257*x**6 + 2.084456031112367*x**5 + 0.6310904792461615*x**4 - 1.8913930767934153*x**3 - 5.645876093446019*x**2 + 1.8055856678938451*x + 0.6369626552254142,0.3025186553091295
466,-0.5862715359023309*x**10 - 0.017857513820485966*x**9 + 0.5622559418274359*x**8 + 0.7921487071995706*x**7 + 1.580667874199625*x**6 + 2.0881113326339493*x**5 + 0.6336274909921704*x**4 - 1.8931752501874906*x**3 - 5.6536708323872515*x**2 + 1.8102099906811269*x + 0.6364875538241455,4.571810051477349,-0.5862715359023309*x**10 - 0.017857513820485966*x**9 + 0.5622559418274359*x**8 + 0.7921487071995706*x**7 + 1.580667874199625*x**6 + 2.0881113326339493*x**5 + 0.6336274909921704*x**4 - 1.8931752501874906*x**3 - 5.6536708323872515*x**2 + 1.8102099906811269*x + 0.6364875538241455,0.3023841944109298
467,-0.5892802572256858*x**10 - 0.01963899138104042*x**9 + 0.5619725043441327*x**8 + 0.7935227415652497*x**7 + 1.583563155595405*x**6 + 2.0917645037226014*x**5 + 0.6361633284481598*x**4 - 1.8949556680493795*x**3 - 5.661460133096024*x**2 + 1.8148302002423977*x + 0.6360130107325013,4.567749022005771,-0.5892802572256858*x**10 - 0.01963899138104042*x**9 + 0.5619725043441327*x**8 + 0.7935227415652497*x**7 + 1.583563155595405*x**6 + 2.0917645037226014*x**5 + 0.6361633284481598*x**4 - 1.8949556680493795*x**3 - 5.661460133096024*x**2 + 1.8148302002423977*x + 0.6360130107325013,0.30224986425160794
468,-0.5922872566835043*x**10 - 0.02141956824554167*x**9 + 0.5616890213922286*x**8 + 0.794895744668985*x**7 + 1.58645657866916*x**6 + 2.0954155433945636*x**5 + 0.6386979876704878*x**4 - 1.896734338073265*x**3 - 5.669244003617246*x**2 + 1.8194463115772115*x + 0.6355390228349851,4.563693739751838,-0.5922872566835043*x**10 - 0.02141956824554167*x**9 + 0.5616890213922286*x**8 + 0.794895744668985*x**7 + 1.58645657866916*x**6 + 2.0954155433945636*x**5 + 0.6386979876704878*x**4 - 1.896734338073265*x**3 - 5.669244003617246*x**2 + 1.8194463115772115*x + 0.6355390228349851,0.30211566459724787
469,-0.5952925322355862*x**10 - 0.023199242262817693*x**9 + 0.5614054950642121*x**8 + 0.7962677182316799*x**7 + 1.5893481442315582*x**6 + 2.099064450692723*x**5 + 0.6412314647697772*x**4 - 1.8985112678763159*x**3 - 5.677022451940975*x**2 + 1.8240583395398953*x + 0.6350655870483766,4.559644192455257,-0.5952925322355862*x**10 - 0.023199242262817693*x**9 + 0.5614054950642121*x**8 + 0.7962677182316799*x**7 + 1.5893481442315582*x**6 + 2.099064450692723*x**5 + 0.6412314647697772*x**4 - 1.8985112678763159*x**3 - 5.677022451940975*x**2 + 1.8240583395398953*x + 0.6350655870483766,0.30198159521584284
470,-0.59829608187777*x**10 - 0.024978011313159566*x**9 + 0.5611219274285476*x**8 + 0.7976386639615771*x**7 + 1.5922378530971049*x**6 + 2.102711224686308*x**5 + 0.6437637559103113*x**4 - 1.9002864649995335*x**3 - 5.684795486002998*x**2 + 1.828666298841126*x + 0.6345927003213796,4.555600367930139,-0.59829608187777*x**10 - 0.024978011313159566*x**9 + 0.5611219274285476*x**8 + 0.7976386639615771*x**7 + 1.5922378530971049*x**6 + 2.102711224686308*x**5 + 0.6437637559103113*x**4 - 1.9002864649995335*x**3 - 5.684795486002998*x**2 + 1.828666298841126*x + 0.6345927003213796,0.30184765587726997
471,-0.601297903641528*x**10 - 0.026755873307971405*x**9 + 0.5608383205299415*x**8 + 0.7990085835543919*x**7 + 1.595125706084078*x**6 + 2.1063558644705993*x**5 + 0.6462948573094381*x**4 - 1.902059936908579*x**3 - 5.692563113685409*x**2 + 1.8332702040494973*x + 0.6341203596342676,4.551562254064215,-0.601297903641528*x**10 - 0.026755873307971405*x**9 + 0.5608383205299415*x**8 + 0.7990085835543919*x**7 + 1.595125706084078*x**6 + 2.1063558644705993*x**5 + 0.6462948573094381*x**4 - 1.902059936908579*x**3 - 5.692563113685409*x**2 + 1.8332702040494973*x + 0.6341203596342676,0.3017138463532695
472,-0.604297995593566*x**10 - 0.028532826189422315*x**9 + 0.5605546763896033*x**8 + 0.8003774786934444*x**7 + 1.598011704014492*x**6 + 2.1099983691666195*x**5 + 0.6488247652369812*x**4 - 1.9038316909945996*x**3 - 5.700325342817185*x**2 + 1.837870069593071*x + 0.6336485619985525,4.547529838817951,-0.604297995593566*x**10 - 0.028532826189422315*x**9 + 0.5605546763896033*x**8 + 0.8003774786934444*x**7 + 1.598011704014492*x**6 + 2.1099983691666195*x**5 + 0.6488247652369812*x**4 - 1.9038316909945996*x**3 - 5.700325342817185*x**2 + 1.837870069593071*x + 0.6336485619985525,0.30158016641742047
473,-0.6072963558354257*x**10 - 0.03030886793010424*x**9 + 0.560270997005503*x**8 + 0.8017453510497947*x**7 + 1.600895847714039*x**6 + 2.1136387379208545*x**5 + 0.6513534760146509*x**4 - 1.905601734575041*x**3 - 5.708082181174726*x**2 + 1.842465909760906*x + 0.6331773044566175,4.5435031102237415,-0.6072963558354257*x**10 - 0.03030886793010424*x**9 + 0.560270997005503*x**8 + 0.8017453510497947*x**7 + 1.600895847714039*x**6 + 2.1136387379208545*x**5 + 0.6513534760146509*x**4 - 1.905601734575041*x**3 - 5.708082181174726*x**2 + 1.842465909760906*x + 0.6331773044566175,0.3014466158451191
474,-0.6102929825030942*x**10 - 0.03208399653269154*x**9 + 0.5599872843526297*x**8 + 0.8031122022823719*x**7 + 1.603778138012044*x**6 + 2.1172769699049474*x**5 + 0.6538809860154732*x**4 - 1.9073700748944538*x**3 - 5.715833636482425*x**2 + 1.8470577387045697*x + 0.6327065840814031,4.539482056385076,-0.6102929825030942*x**10 - 0.03208399653269154*x**9 + 0.5599872843526297*x**8 + 0.8031122022823719*x**7 + 1.603778138012044*x**6 + 2.1172769699049474*x**5 + 0.6538809860154732*x**4 - 1.9073700748944538*x**3 - 5.715833636482425*x**2 + 1.8470577387045697*x + 0.6327065840814031,0.3013131944135562
475,-0.6132878737666172*x**10 - 0.03385821002960617*x**9 + 0.5597035403832434*x**8 + 0.8044780340381033*x**7 + 1.6066585757414134*x**6 + 2.1209130643154235*x**5 + 0.6564072916632153*x**4 - 1.9091367191252875*x**3 - 5.723579716413222*x**2 + 1.8516455704396424*x + 0.6322363979760632,4.535466665475756,-0.6132878737666172*x**10 - 0.03385821002960617*x**9 + 0.5597035403832434*x**8 + 0.8044780340381033*x**7 + 1.6066585757414134*x**6 + 2.1209130643154235*x**5 + 0.6564072916632153*x**4 - 1.9091367191252875*x**3 - 5.723579716413222*x**2 + 1.8516455704396424*x + 0.6322363979760632,0.3011799019016958
476,-0.6162810278297164*x**10 - 0.035631506482685565*x**9 + 0.5594197670271248*x**8 + 0.805842847952041*x**7 + 1.6095371617385927*x**6 + 2.1245470203734054*x**5 + 0.6589323894318209*x**4 - 1.9109016743686802*x**3 - 5.731320428589146*x**2 + 1.8562294188472024*x + 0.6317667432736349,4.531456925739081,-0.6162810278297164*x**10 - 0.035631506482685565*x**9 + 0.5594197670271248*x**8 + 0.805842847952041*x**7 + 1.6095371617385927*x**6 + 2.1245470203734054*x**5 + 0.6589323894318209*x**4 - 1.9109016743686802*x**3 - 5.731320428589146*x**2 + 1.8562294188472024*x + 0.6317667432736349,0.3010467380902534
