1.198704381106580258e-109,4.177847474435972245e-109,1.318366514286444356e-109,8.527395014021190695e-109,1.760616402479323588e-108,1.377745671670219175e-108,3.562094924696701288e-108
7.363472205491999716e-89,1.832054567303321125e-88,3.284146289678835458e-89,2.459306006749209074e-88,1.047336522334858313e-88,6.579199277582058128e-88,6.894440569946146317e-88
3.699393852404120834e-74,7.458282058036102365e-74,1.850211681186402147e-74,6.504534067366708430e-74,2.104592888170473707e-74,2.498917061483875674e-73,2.217979811774638571e-73
1.561868776565708929e-65,3.814550099690551583e-65,1.535719157841197391e-65,1.429322872105560379e-65,1.473859395113387590e-65,7.572150940559432298e-65,1.129963248801711057e-64
5.816921283014598882e-63,2.915409777658580315e-62,1.263079080600161105e-62,2.509966068932912717e-63,1.089433110100978739e-62,1.979336309100288688e-62,7.804288894608802261e-62
2.034798590512584929e-66,2.570026106547849153e-65,1.131819542368831430e-65,3.500849471919005918e-67,9.731803880031158763e-66,8.526934329458698083e-66,6.602022814478884558e-65
6.990745230352183769e-76,2.115924973262140431e-74,1.211212663809656259e-74,3.980025982950656138e-77,1.250693352619069932e-74,1.157896865261430812e-74,6.260756269188630637e-74
2.331904459123652698e-91,1.519878179929642169e-89,1.334757433481837743e-89,4.104602584011652437e-93,1.744807993129747634e-89,1.879454442589785344e-89,6.043322656703673310e-89
7.135456047762185004e-113,9.256357965614901825e-111,1.278122551283370931e-110,4.933624566415082633e-115,2.079184930728555784e-110,2.489374237987127997e-110,5.443566470807365235e-110
1.404677074209900256e-110,1.703281724954756018e-110,1.723208133202899846e-110,4.327550915063092400e-110,4.141472356558089255e-105,2.473061459523384140e-109,1.134577903281821139e-105
7.292991722226648984e-91,1.018125930592810940e-90,2.599899208263607284e-90,4.870275064636808340e-90,2.076457884780861588e-85,1.239561598301904331e-88,8.514953979569661751e-86
3.227545808590794077e-77,9.336702992560560210e-77,3.090642834138621504e-76,4.318518032136782230e-76,8.133984690206305234e-72,4.859468676202533274e-74,5.480378238997795799e-72
1.306621546020978099e-69,1.116294251423580594e-68,2.898836665172768872e-68,3.021291603530800478e-68,2.489405912841101891e-64,1.490049503331247940e-65,3.232361817112377956e-64
5.537151512334122625e-68,1.317350535158611867e-66,2.168189877945914321e-66,1.675165331602416656e-66,5.952537929012490401e-63,3.573607019869766238e-63,1.937528541392175531e-62
2.988138524314134898e-72,1.622339199792937298e-70,1.431465387559584458e-70,7.478293043604904486e-71,1.112142362101948157e-67,6.703630333804283387e-67,1.312116472177857248e-66
2.351393812394183835e-82,3.352377480281902263e-80,1.657828657382635131e-80,2.845614578335619834e-81,1.629736503729463503e-78,9.836176732313020826e-77,1.052199838095488787e-76
2.689826010008852219e-98,1.404491925662010007e-95,7.474352145610150257e-96,1.100359624269898449e-97,2.488370449605618906e-95,1.129466063429218773e-92,1.032765022022173115e-92
4.211573699568621628e-120,7.056947961524894896e-117,5.543171093176755747e-117,5.875323894040568170e-120,7.045756423509743628e-117,1.022446136868360351e-114,1.405046002422110206e-114
2.369561542070620750e-102,1.582803924454525251e-102,7.740143973330714591e-111,7.092117924597761191e-105,4.980659618185126853e-106,1.130960824050948395e-102,1.343568373562259588e-102
3.575562822528839060e-81,1.347933072329519474e-81,6.336842232652539985e-89,1.600718116323876726e-82,1.650942296268153525e-83,1.170907573116560331e-81,2.116279572042926658e-81
5.866259743293796270e-66,1.069170776899104473e-66,1.019554375137673763e-72,2.911565241943839646e-66,4.332088400961264515e-67,3.045748603762097627e-66,4.789437841575352977e-66
1.334179788362808158e-56,2.892511680519029481e-57,4.367588255484880941e-62,4.275920033363314829e-56,8.990836816229593889e-57,3.481535554097950881e-56,3.395571755119008623e-56
4.318536029463617062e-53,2.500370890776797105e-53,2.883372543297332607e-57,5.073521918791177322e-52,1.474224427141126701e-52,4.264360448219732289e-52,3.838248148137053104e-52
1.575726331878710038e-55,1.975384581227168441e-55,1.718328127908929438e-58,4.860415660873369250e-54,1.907505506351178966e-54,4.393877766778633703e-54,4.071940577221039939e-54
5.367041940637736846e-64,1.230676754823517993e-63,8.222203819782480138e-66,3.752383189268027609e-62,1.945467373591952250e-62,3.785215906354175562e-62,3.671328052160707581e-62
1.572381873686189021e-78,6.108162827165797603e-78,3.107551930448391966e-79,2.328167207726475660e-76,1.563340133522756928e-76,2.722947642792424116e-76,2.735044568515314182e-76
4.025692563398932266e-99,2.694177800677471668e-98,9.252226311155694359e-99,1.157143414076211471e-96,9.926568695474499940e-97,1.630067086051706155e-96,1.665468344544783463e-96
5.225632206628822635e-101,6.654892213111844092e-101,2.445862422088875888e-103,2.840109082157312775e-101,1.556000796973399863e-104,6.255935775240102025e-101,8.891899146591098380e-100
5.613444310977275636e-80,4.887693401565956353e-80,8.302828372536162954e-82,1.059285738536164422e-80,3.018501779531688802e-83,3.728824169956893126e-80,1.411481786110427443e-78
5.359076697170420760e-65,2.982820209541889214e-65,2.229745569194306236e-66,4.421137768885242844e-66,1.887689774458937010e-67,2.262441838049247840e-65,2.491537000041596481e-63
4.805502101265324495e-56,1.491637226866574433e-56,4.705664978881610276e-57,2.072744741573391988e-56,3.235503828527090063e-57,2.276747957991174197e-56,5.015262701968125753e-54
4.669705958204010584e-53,7.328137534823538969e-54,7.785227612021553852e-54,2.357214606401976740e-52,5.427592469509450665e-53,1.243473533540230256e-52,1.225424163377982337e-50
6.209788349367700372e-56,1.333665582920145945e-56,1.009411977393453186e-56,2.240535415623448042e-54,7.313874279648609945e-55,1.277207249125241787e-54,3.863572415842017205e-53
1.196294066373998031e-64,7.143401863639464243e-65,1.026902603563065458e-65,1.720810016386907173e-62,7.737008326384731430e-63,1.216366885803981725e-62,1.523793327363072489e-61
2.653156047849926582e-79,3.440631176338428168e-79,8.231578747532622611e-81,1.064486103478127690e-76,6.403122136000440438e-77,9.742877520211262412e-77,6.657510412956819520e-76
5.521212319075987704e-100,1.303665521178962130e-99,5.396072794982045137e-102,5.285260843030679917e-97,4.142856579554272747e-97,6.371424507908768503e-97,2.848783340282160488e-96
1.788818730046595333e-97,3.928102409365237469e-97,1.429915151278736178e-99,6.425178094848515645e-97,1.855526905235954326e-99,6.125831931639248910e-97,5.372018114719710810e-97
1.189811095049000005e-76,1.700055796118944251e-76,2.449456559350245055e-78,2.379391131995928553e-76,2.463578803792837891e-78,2.278720344728706574e-76,2.953809959100921970e-76
6.812054519975731143e-62,5.966939307763153536e-62,3.888904067723712496e-63,6.883123405824716062e-62,2.642963318719901932e-63,6.707746948450058746e-62,1.428777658577448084e-61
3.564150629298774925e-53,1.971062743718073868e-53,6.027970758156200806e-54,1.555443003576749746e-53,2.579557990017115715e-54,1.779590772397588542e-53,6.790173315359960415e-53
1.809448278290788723e-50,9.378545708321525509e-51,9.016509138277111374e-51,2.746039485256783248e-51,3.111553941363361383e-51,8.951242518582430795e-51,3.817633771449313603e-50
9.057705325737011977e-54,7.541161993749382921e-54,1.232427158282586892e-53,3.788660469044771416e-55,5.343384275733586615e-54,1.204567579259594495e-53,2.878872505665940631e-53
4.281667305633657688e-63,6.768106922759018234e-63,1.467983706428452697e-62,4.093438499496621611e-65,9.676068322075434740e-63,1.832206481041893576e-62,2.670491290626368413e-62
1.792049437252402823e-78,5.363396737162978211e-78,1.483054714641720303e-77,3.669288449481203088e-81,1.480558183375550950e-77,2.433721598511002019e-77,2.607135878612533313e-77
6.312332908727758322e-100,3.527741414911653940e-99,1.250416362806930389e-98,1.189432203894270689e-102,1.798556848174546922e-98,2.736477286048695219e-98,2.413530537164428854e-98
8.902588258333828368e-99,3.275838130966598875e-98,9.759418393824209537e-100,5.558006251500129957e-98,8.929053573735751970e-99,9.600972959020304473e-98,7.371528490442023534e-98
5.463306745953358028e-78,1.461178407451607443e-77,1.006915697689810563e-78,2.022579799284181959e-77,1.584688885650739488e-78,4.428567790436533694e-77,2.904909821475786872e-77
2.724431690968298136e-63,5.809834629446451430e-63,1.102612111218089735e-63,5.821230761216056937e-63,1.240931178677999940e-63,1.635232130277832989e-62,1.569520798690323917e-62
1.135831370468106283e-54,2.749827388075248462e-54,1.024473134333650088e-54,1.313993242824660094e-54,1.024135418294341301e-54,4.855219516283692074e-54,1.021942108291489387e-53
4.150046690940054367e-52,1.967869917809214800e-51,8.590564439229925689e-52,2.321754066464057054e-52,7.716731240939389696e-52,1.278451075895191436e-51,7.773350289974516592e-51
1.416165079734233349e-55,1.702971496326776540e-54,7.814205150739776605e-55,3.217452798912681194e-56,7.088098925687808184e-55,6.231724805174564733e-55,6.755855580434568643e-54
4.746122881891039898e-65,1.401365186466702417e-63,8.472606153652719248e-64,3.533876272060690454e-66,9.318485760709036918e-64,9.215989752876814622e-64,6.353820154220835411e-63
1.554260598761209683e-80,1.009733887222611878e-78,9.396005142933840312e-79,3.209483052737973874e-82,1.309681932802456689e-78,1.512993366420177030e-78,5.992150180280174745e-78
4.704794474456348000e-102,6.170033263392390999e-100,9.017682419817631556e-100,2.773542843040531224e-104,1.563198838952443846e-99,2.007795042996322425e-99,5.261716025098299551e-99
9.833586834116687896e-103,4.552447795698048781e-102,4.398677889140112479e-101,2.206394451041352079e-100,1.890870787702643054e-95,1.248357823325473394e-98,8.993484781015327181e-96
4.984500303039243537e-83,7.100267529427278122e-82,6.560898938365858582e-81,2.435453072310016671e-80,9.464461125139946689e-76,6.300441927731253512e-78,7.370101396416776455e-76
2.501644431731629914e-69,1.149415021372461826e-67,7.721807243858826245e-67,2.116561893315470582e-66,3.701180101037522692e-62,2.487193589036899189e-63,5.483190322162826978e-62
2.584677211665962756e-61,1.764169608813014225e-59,7.311752268166770849e-59,1.450739923131623634e-58,1.130825878241951839e-54,7.679867647774793308e-55,4.078283243010201603e-54
6.039720537989940129e-59,3.862108670350484354e-57,6.556004103444766027e-57,7.881488818161123316e-57,2.699476434700957190e-53,1.854818863586960391e-52,3.384468340200128794e-52
1.532457043512250433e-62,1.928035167802311169e-60,1.146841680450606877e-60,3.448748285909256010e-61,5.041042821602020113e-58,3.503897048650719803e-56,3.345288487912805940e-56
3.582666210479757261e-72,1.294764748772820446e-69,5.583128092382362055e-70,1.287862302173120123e-71,7.806733542155090673e-69,5.177504008467768301e-66,4.013362089303189719e-66
8.013957802796542768e-88,8.132022297675821719e-85,4.217715957958508195e-85,5.164528519556658517e-88,5.570638365054521630e-85,5.988479004394603831e-82,6.034547797436480737e-82
1.771368415940949161e-109,4.456210605797672932e-106,3.517267949108200308e-106,3.952638627257002239e-110,5.170485122004375182e-106,5.479289347030828087e-104,1.181716921163432941e-103
1.619673626188113288e-98,1.171485337243040674e-98,2.851820567218802013e-106,4.124893002189725240e-100,3.582732167551664293e-101,9.084654683511235408e-99,1.899251529826204770e-98
2.438766435884738025e-77,1.000460988023868723e-77,1.007985448507546190e-84,9.669299701207899948e-78,1.286358377181199391e-78,1.294280983741341136e-77,9.017130285230036915e-77
4.073865596711833361e-62,8.400915385420196734e-63,3.182713079530041259e-69,1.832684155312882980e-61,3.620689235179765225e-62,1.007129656762193327e-61,8.038333919535109317e-61
9.815068445234415793e-53,2.777338729178668974e-53,2.566543793619122822e-59,2.810260169973782352e-51,7.983820165622571666e-52,1.635505626682507998e-51,8.692845283863946732e-51
3.393706201645220019e-49,2.498563026485473118e-49,1.276891520839152671e-54,3.483199269827660616e-47,1.378408945581241024e-47,2.395785690546649735e-47,9.277678190723228309e-47
1.293309659528874026e-51,1.976766564392425483e-51,7.659285493022530555e-56,3.481871699808735639e-49,1.862489497110943124e-49,2.964349848629758561e-49,9.010496644004679311e-49
4.512291392876429736e-60,1.227923562479504360e-59,3.743976913577728467e-63,2.798152489281367111e-57,1.968771980174209771e-57,3.038706260856507083e-57,7.591408674977852213e-57
1.330131072371405022e-74,5.963265695957730005e-74,1.444639021990343384e-76,1.801237885761391159e-71,1.627614714053576277e-71,2.534739601598192709e-71,5.373511410556051321e-71
3.199593392962667710e-95,2.272500600789977139e-94,4.382678347480673725e-96,9.253498837673431260e-92,1.052104204280937090e-91,1.696081375758832221e-91,3.127482781376849510e-91
4.516350454858659724e-96,5.847412021282442310e-96,6.003458829261996685e-98,9.874373737230654377e-96,3.782093297895238238e-99,1.514733264242121175e-95,6.414363903092313434e-94
3.672581516125961922e-75,2.662451842236589887e-75,2.037139648087078081e-76,3.661333861782615746e-75,5.799662032441379492e-78,5.839160969161251524e-75,1.078095047449340977e-72
2.833120891214351621e-60,9.998984324985241797e-61,5.470199054928928453e-61,1.147298680775261478e-60,2.287220076442176316e-62,2.148119484918220212e-60,1.917417571028591985e-57
2.159769897731431766e-51,3.291298626983703723e-52,1.154517818025765595e-51,1.604415830692231507e-51,3.686305977652468908e-52,2.052913879768819703e-51,3.642464720057567318e-48
1.643530596688707342e-48,1.242630634673172183e-49,1.910493385923018432e-48,1.687920266034309507e-47,6.243860830911229239e-48,1.198947379658001189e-47,7.689993514235222413e-45
1.321848682458704694e-51,1.665220039264069387e-52,2.477949737004235527e-51,1.675664906131288555e-49,8.462684200710533008e-50,1.329546307765011407e-49,1.915123861406261572e-47
1.427454496336508324e-60,7.474114111348808250e-61,2.521538219999490838e-60,1.341644708041262752e-57,8.987440849125890661e-58,1.403060902060731432e-57,5.781022786068617456e-56
2.405923322506774973e-75,3.472575209351565674e-75,2.017458575918171303e-75,8.611361719834788690e-72,7.460342805185023916e-72,1.212523784233487836e-71,2.009306882221684731e-70
4.735162432460871267e-96,1.307132531009036301e-95,1.273785274435540028e-96,4.414034094988350076e-92,4.838283042358229899e-92,8.325121741696849578e-92,7.274051706511929213e-91
4.931249098852135180e-92,1.216949853639730585e-91,3.578423271987787156e-94,2.234066810261143747e-91,4.829855485877711388e-94,2.400014707553375854e-91,2.690667080097169985e-91
3.246633102948686923e-71,5.256820564113318752e-71,6.121613583475621125e-73,8.273210110277108004e-71,6.417516444637871767e-73,8.923929302676279087e-71,1.537809360646269473e-70
1.829075081310173555e-56,1.827597750430414701e-56,9.696702087230985741e-58,2.393250065363209983e-56,6.906816684368776315e-58,2.614198362869898376e-56,7.755898135384387762e-56
9.353819947255650484e-48,5.787964271036156665e-48,1.502216125286414265e-48,5.408065494079384483e-48,6.827377027653578839e-49,6.599885693169253762e-48,3.738501509514554281e-47
4.626758123340804195e-45,2.500367332620840095e-45,2.254141127628137957e-45,9.546593403506739457e-46,8.467131701532742931e-46,2.702481350490389604e-45,1.949022728267908795e-44
2.265705582958951160e-48,1.892884520442007536e-48,3.101297061563606867e-48,1.316607934470216998e-49,1.484867090918517109e-48,3.295348095722865434e-48,1.246132822987885173e-47
1.056112098580171250e-57,1.681511795189008826e-57,3.725148143383386837e-57,1.419479875038109906e-59,2.706460131113930326e-57,5.073967723620573102e-57,9.980596568257014706e-57
4.387194230613909085e-73,1.334237244328527161e-72,3.796345200469393406e-72,1.213459854881778024e-75,4.146983912023180408e-72,6.900646568376541156e-72,9.039015759862241955e-72
1.539501906005781396e-94,8.796931602331156720e-94,3.226192234547055042e-93,1.588895716595049235e-97,5.038893096840654640e-93,7.918074176414545036e-93,8.150077961595456762e-93
2.476396779147339253e-93,1.011889826462755969e-92,1.703485336748071710e-94,1.886916793637192433e-92,3.729679121666224324e-94,2.757510683351017992e-92,1.339162010143968826e-92
1.512864678074539058e-72,4.478917331686928773e-72,2.416902935555447331e-73,6.980933115247916668e-72,3.145269506295778015e-73,1.220024925620058666e-71,8.110227676949817871e-72
7.488885407702887041e-58,1.724451155264347907e-57,2.759586824814753171e-58,2.019029760527468536e-57,3.192612547051228070e-58,4.339587290208672105e-57,5.283435476280309578e-57
3.085030859686101099e-49,7.522561191655463396e-49,2.581853652833359265e-49,4.562980425077917677e-49,2.674038657615061075e-49,1.249713652800849505e-48,3.752011658849996843e-48
1.106634777406396489e-46,4.985492440938715301e-46,2.181833324585028003e-46,8.058898081867141522e-47,2.040651968403895716e-46,3.274337828370906046e-46,2.981222766935585286e-45
3.684675862286337229e-50,4.212064686144641210e-49,2.012520132321927762e-49,1.113318461649626124e-50,1.926870112196084868e-49,1.751520093981433312e-49,2.621726418072999985e-48
1.203836553776022522e-59,3.460412567420313428e-58,2.210002386870852648e-58,1.207618544032275794e-60,2.588988274617246511e-58,2.745772382067569435e-58,2.434287548370783448e-57
3.866410531527306945e-75,2.500656743469729743e-73,2.465709260417069512e-73,1.044670689517076521e-76,3.664092389093761237e-73,4.542734115751789552e-73,2.238284907145426428e-72
1.156939026519673318e-96,1.533080914654493072e-94,2.371494287129804656e-94,7.660494843745027617e-99,4.379935629445435801e-94,6.037111913070010583e-94,1.912636278986030748e-93
7.550105751876310888e-100,2.214212323168282364e-98,4.291669865205558666e-97,4.392815748277171629e-96,3.268514369792403183e-91,2.439451065309504236e-93,2.888087829391291792e-91
3.048336392633709840e-79,5.460841898951722289e-78,6.372403194258598747e-77,4.784683615290213536e-76,1.633338783157878400e-71,1.240000974039432454e-72,2.715604503347571617e-71
1.377871216745101704e-64,1.492388727447197819e-63,7.876451061075988971e-63,4.128641406765667118e-62,6.376890975719141526e-58,4.930048035078948472e-58,2.516733952786208852e-57
5.171623476123722572e-56,6.982685952650325255e-55,1.148594532220388813e-54,2.873343661259765827e-54,1.945173135093571568e-50,1.533110132233938421e-49,2.575084012115456090e-49
1.589046750195365755e-53,5.343459223822978730e-52,3.911441166781657614e-52,1.698633804836005247e-52,4.638498804667976017e-49,3.728909263735259661e-47,3.168697919428565814e-47
4.116188321892362447e-57,4.322619858980994384e-55,2.169652931474018194e-55,9.606392649346109165e-57,8.808567103029361002e-54,7.093668875746367706e-51,4.774817998686210917e-51
9.469499456437230048e-67,3.143535603748265186e-64,1.396371553776568320e-64,6.091483136504981463e-67,2.533605596983560239e-64,1.055512272377287427e-60,8.583375744562316035e-61
2.066285386226263169e-82,2.000239803256221823e-79,1.096042452205055793e-79,4.767026766256363209e-83,1.329033870056408291e-79,1.229722480986194425e-76,1.788905160461405366e-76
4.459606941554022081e-104,1.101634538715208395e-100,9.223858483546340681e-101,5.079020336839964605e-105,1.444383272506431510e-100,1.139050798593571901e-98,4.272832140003069293e-98
4.128509098737640049e-100,3.231356490639496499e-100,2.595229401070025832e-106,9.733704343754923407e-101,1.456167468431059345e-101,2.969997278627583865e-100,1.725378667474411205e-98
6.208377215698863915e-79,2.770097591859971303e-79,8.988253786748477997e-85,2.391634562012305189e-78,5.311030769568353141e-79,1.253485895358092681e-78,1.327991084863058045e-76
1.060073659683207144e-63,2.499184930269045585e-64,2.432837959906355852e-69,4.755052608231611626e-62,1.513855338623559038e-62,2.506128032561514890e-62,1.135496606167448637e-60
2.720736562611911469e-54,1.003558659506702460e-54,5.177863001269277559e-60,7.638940829858720711e-52,3.371983105552135518e-52,5.183597313412319740e-52,1.032178993515908351e-50
1.004211375415733103e-50,9.309758545759912941e-51,1.071870583120402737e-56,9.889391778719867506e-48,5.868782946399182447e-48,8.918152042284278936e-48,9.404166494512042667e-47
3.983970302061747047e-53,7.375439491262758821e-53,1.459701733609151871e-58,1.028157112105031631e-49,7.980783958557174765e-50,1.242606578992341372e-49,8.084345588076136121e-49
1.421583666070135352e-61,4.581249460552436425e-61,6.710723828538626129e-66,8.551842538234264106e-58,8.479235487982609552e-58,1.381897505768002983e-57,6.227362279786587566e-57
4.245625912111135540e-76,2.223249733776799972e-75,2.623713077484948317e-79,5.669694745862213902e-72,7.038250079737818913e-72,1.215489320919584004e-71,4.131464996778632784e-71
1.029065536533406956e-96,8.429540139175019063e-96,8.064118259792642183e-99,2.986011714976489243e-92,4.564111896848935975e-92,8.410604996689899995e-92,2.294392425935560483e-91
4.310223522445858386e-96,6.346309719046747597e-96,5.491735492004693306e-98,1.279498260653321148e-95,3.657163499152535107e-99,2.182774772069788448e-95,1.786874126644449714e-93
3.345513612512651689e-75,2.729816937292314280e-75,1.862711346597773083e-76,4.739365696696470184e-75,5.309738835797124405e-78,8.209580620106297773e-75,3.138124854931955870e-72
2.450581945520874126e-60,9.251469513381405296e-61,5.001277860251333111e-61,1.393868785770454585e-60,1.359230119682397554e-62,2.717385600467874207e-60,5.604070127600046560e-57
1.777725071523889742e-51,2.572850918894057999e-52,1.055639069248973405e-51,6.812331566464293250e-52,1.673217183018791500e-52,1.717000391250401260e-51,1.021227130108908884e-47
1.261036151640149070e-48,7.426645801618215449e-50,1.747305349586101428e-48,4.843877764079397925e-48,2.748276606240607906e-48,6.481731758041571073e-48,1.947936810913106559e-44
8.265492551165290771e-52,4.239854370375361441e-53,2.267312149474848387e-51,4.961527598456214071e-50,3.711237707752692028e-50,6.565878293651718960e-50,4.070832709361497038e-47
4.837323721060256012e-61,5.896734823279318558e-62,2.308907158528885765e-60,4.113366353204772249e-58,3.940227998678225311e-58,7.038150316927262972e-58,9.730688708877518328e-56
2.783100728723199550e-76,1.555523396228835954e-76,1.849516762971747278e-75,2.720050952563746094e-72,3.271429402578033635e-72,6.198242538925142848e-72,2.662308036181675874e-70
2.255108914257076962e-97,5.056748517198542445e-97,1.169822105535769123e-96,1.429531890561834541e-92,2.122164912886249842e-92,4.306457027722660580e-92,7.886977296664665074e-91
5.071968112176371067e-92,1.405166912239056397e-91,3.339032211883480734e-94,2.894870021379383594e-91,4.686239098465183789e-94,3.504193582513040459e-91,5.142290290422533078e-91
3.307452900121189958e-71,6.060688430280949187e-71,5.703245263823085574e-73,1.072026392867255581e-70,6.231347337934153902e-73,1.302599632130580423e-70,3.084553097163710050e-70
1.834983017892790960e-56,2.091098858065397231e-56,9.013640420134054706e-58,3.101107313218939850e-56,6.729166833262207852e-58,3.803770014504974397e-56,1.649673403084793396e-55
9.177224992790740647e-48,6.391946880881959199e-48,1.395922739803285262e-48,7.007521995376580166e-48,6.741637689920245988e-49,9.278932805949343061e-48,8.367457364650245291e-47
4.421631295909291132e-45,2.515598437347153234e-45,2.101928721163510770e-45,1.236953131382214583e-45,8.599569477390285516e-46,3.164126869521721841e-45,4.347021996543279036e-44
2.116101058977930290e-48,1.777656985427833632e-48,2.911608653506411230e-48,1.705691791045759272e-49,1.538995913714346045e-48,3.403258955771811734e-48,2.507134881973253586e-47
9.717385023900115994e-58,1.558072192924817301e-57,3.527178331094377425e-57,1.837767919765024766e-59,2.822382065011073323e-57,5.279829715562411171e-57,1.700075977233358042e-56
4.004361730860933325e-73,1.237265816172252498e-72,3.625896527859056815e-72,1.552798710190167960e-75,4.330254246431227783e-72,7.343764524192092836e-72,1.337568703814938002e-71
1.399503638642807917e-94,8.176412463558068819e-94,3.105198323722057324e-93,1.277555749760199231e-97,5.262872316951448201e-93,8.586273427204431381e-93,1.112429694498332472e-92
2.568517766288624017e-93,1.166591712071180905e-92,1.566052284822405534e-94,2.441456428968649925e-92,2.353459770788532004e-94,3.227880340717131497e-92,1.577153651863148078e-92
1.562573600044175970e-72,5.130043468584698731e-72,2.258911188882185808e-73,9.040993156812405147e-72,2.988058425436295010e-73,1.369269157799382994e-71,1.064546657842000368e-71
7.681906930093459138e-58,1.922745124048268688e-57,2.586233660094267571e-58,2.615441557406775234e-57,3.097146691829855682e-58,4.671979984783215505e-57,7.263997366364253856e-57
3.129111836718414507e-49,7.777560012940472052e-49,2.426462165503955858e-49,5.910637574442549081e-49,2.604444390712765191e-49,1.295095939225307086e-48,5.338684223719626180e-48
