interation,polynomial,error,polynomial_best,error_best
0,0.21654184728829762*x**10 - 0.44375109056743944*x**9 - 0.4478662869571006*x**8 + 0.38790047804510663*x**7 + 0.1641304645482533*x**6 + 0.39840481441985764*x**5 + 0.38417581127418066*x**4 + 0.26339424247206134*x**3 - 0.26556816444650955*x**2 + 0.2151694161928931*x + 0.21473978058012366,48.30058072330947,0.21654184728829762*x**10 - 0.44375109056743944*x**9 - 0.4478662869571006*x**8 + 0.38790047804510663*x**7 + 0.1641304645482533*x**6 + 0.39840481441985764*x**5 + 0.38417581127418066*x**4 + 0.26339424247206134*x**3 - 0.26556816444650955*x**2 + 0.2151694161928931*x + 0.21473978058012366,48.30058072330947
1,0.25508095112229817*x**10 - 0.40364194222450034*x**9 - 0.40757867264978076*x**8 + 0.4256830382209276*x**7 + 0.19440292663380934*x**6 + 0.4119547081823959*x**5 + 0.36413189362889314*x**4 + 0.17917509352390626*x**3 - 0.46680954137498737*x**2 - 0.17575655089514725*x - 0.3165008997537099,33.97304413334375,0.25508095112229817*x**10 - 0.40364194222450034*x**9 - 0.40757867264978076*x**8 + 0.4256830382209276*x**7 + 0.19440292663380934*x**6 + 0.4119547081823959*x**5 + 0.36413189362889314*x**4 + 0.17917509352390626*x**3 - 0.46680954137498737*x**2 - 0.17575655089514725*x - 0.3165008997537099,0.8242941724086583
2,0.29314395559674666*x**10 - 0.3634998069509796*x**9 - 0.36644461945967666*x**8 + 0.46561632491534144*x**7 + 0.22895128304296708*x**6 + 0.4333497729332694*x**5 + 0.35823725321339417*x**4 + 0.12122400221774444*x**3 - 0.6145497635042637*x**2 - 0.4281460281272125*x - 0.05465551769416393,25.357076026914978,0.29314395559674666*x**10 - 0.3634998069509796*x**9 - 0.36644461945967666*x**8 + 0.46561632491534144*x**7 + 0.22895128304296708*x**6 + 0.4333497729332694*x**5 + 0.35823725321339417*x**4 + 0.12122400221774444*x**3 - 0.6145497635042637*x**2 - 0.4281460281272125*x - 0.05465551769416393,0.7121386947345998
3,0.32871148889805285*x**10 - 0.3257730022044538*x**9 - 0.3274821418925704*x**8 + 0.5039017969213611*x**7 + 0.2628616470244866*x**6 + 0.4559818045641699*x**5 + 0.3570481540795313*x**4 + 0.07449332092985395*x**3 - 0.7387237047428181*x**2 - 0.6373359657472673*x + 0.1338513205864363,20.35355049007642,0.32871148889805285*x**10 - 0.3257730022044538*x**9 - 0.3274821418925704*x**8 + 0.5039017969213611*x**7 + 0.2628616470244866*x**6 + 0.4559818045641699*x**5 + 0.3570481540795313*x**4 + 0.07449332092985395*x**3 - 0.7387237047428181*x**2 - 0.6373359657472673*x + 0.1338513205864363,0.63802116720492
4,0.3612043452547629*x**10 - 0.29120066917948145*x**9 - 0.2916495593949898*x**8 + 0.5392734168816695*x**7 + 0.29442340143375556*x**6 + 0.4774756925564364*x**5 + 0.35715663082434174*x**4 + 0.03390582057539051*x**3 - 0.8471127502590503*x**2 - 0.8139971116826341*x + 0.28191093575282916,17.059863945430816,0.3612043452547629*x**10 - 0.29120066917948145*x**9 - 0.2916495593949898*x**8 + 0.5392734168816695*x**7 + 0.29442340143375556*x**6 + 0.4774756925564364*x**5 + 0.35715663082434174*x**4 + 0.03390582057539051*x**3 - 0.8471127502590503*x**2 - 0.8139971116826341*x + 0.28191093575282916,0.5841209454459036
5,0.3906111655001928*x**10 - 0.2598473831357971*x**9 - 0.25909329215878457*x**8 + 0.5714576776876245*x**7 + 0.3231622773402675*x**6 + 0.49703199934545916*x**5 + 0.3572191218220872*x**4 - 0.002826285808429937*x**3 - 0.9436645427226545*x**2 - 0.9643139951785187*x + 0.40446564401200796,14.74165798551605,0.3906111655001928*x**10 - 0.2598473831357971*x**9 - 0.25909329215878457*x**8 + 0.5714576776876245*x**7 + 0.3231622773402675*x**6 + 0.49703199934545916*x**5 + 0.3572191218220872*x**4 - 0.002826285808429937*x**3 - 0.9436645427226545*x**2 - 0.9643139951785187*x + 0.40446564401200796,0.5429854139019952
6,0.4171319056298214*x**10 - 0.23152324123309986*x**9 - 0.22964883259750954*x**8 + 0.6005675641080492*x**7 + 0.3490944770165939*x**6 + 0.5144895759432225*x**5 + 0.35674840915658584*x**4 - 0.036801623992287334*x**3 - 1.0306377533502018*x**2 - 1.092388160265943*x + 0.5087901264630023,13.056709546240619,0.4171319056298214*x**10 - 0.23152324123309986*x**9 - 0.22964883259750954*x**8 + 0.6005675641080492*x**7 + 0.3490944770165939*x**6 + 0.5144895759432225*x**5 + 0.35674840915658584*x**4 - 0.036801623992287334*x**3 - 1.0306377533502018*x**2 - 1.092388160265943*x + 0.5087901264630023,0.511012906808441
7,0.4410313343091173*x**10 - 0.20595685373433598*x**9 - 0.20304754993969915*x**8 + 0.6268516731903665*x**7 + 0.37241690147409384*x**6 + 0.5299347685112376*x**5 + 0.3556076905773655*x**4 - 0.06860356559185679*x**3 - 1.1095117472885747*x**2 - 1.201270387590026*x + 0.5988229807434966,11.815374873041065,0.4410313343091173*x**10 - 0.20595685373433598*x**9 - 0.20304754993969915*x**8 + 0.6268516731903665*x**7 + 0.37241690147409384*x**6 + 0.5299347685112376*x**5 + 0.3556076905773655*x**4 - 0.06860356559185679*x**3 - 1.1095117472885747*x**2 - 1.201270387590026*x + 0.5988229807434966,0.4861146957877547
8,0.462580327904249*x**10 - 0.182864999487525*x**9 - 0.17900041597694452*x**8 + 0.6505920136248299*x**7 + 0.3933800593699733*x**6 + 0.5435397608132307*x**5 + 0.3537992582318402*x**4 - 0.09858500450851908*x**3 - 1.18137667517888*x**2 - 1.2934146458390734*x + 0.676998784160216,10.897296700580585,0.462580327904249*x**10 - 0.182864999487525*x**9 - 0.17900041597694452*x**8 + 0.6505920136248299*x**7 + 0.3933800593699733*x**6 + 0.5435397608132307*x**5 + 0.3537992582318402*x**4 - 0.09858500450851908*x**3 - 1.18137667517888*x**2 - 1.2934146458390734*x + 0.676998784160216,0.4668467992945991
9,0.48203369492834325*x**10 - 0.16197924901658323*x**9 - 0.15723042500629542*x**8 + 0.6720638543700576*x**7 + 0.4122373186599004*x**6 + 0.5554968254188057*x**5 + 0.3513767259081146*x**4 - 0.12698956085640942*x**3 - 1.2471044909945928*x**2 - 1.3708868769687264*x + 0.7450292925447076,10.219024771698477,0.48203369492834325*x**10 - 0.16197924901658323*x**9 - 0.15723042500629542*x**8 + 0.6720638543700576*x**7 + 0.4122373186599004*x**6 + 0.5554968254188057*x**5 + 0.3513767259081146*x**4 - 0.12698956085640942*x**3 - 1.2471044909945928*x**2 - 1.3708868769687264*x + 0.7450292925447076,0.45208461092362956
10,0.49962304636667043*x**10 - 0.14305482933163824*x**9 - 0.13748379523749377*x**8 + 0.6915212989761768*x**7 + 0.42922590153978957*x**6 + 0.5659925891027486*x**5 + 0.34840901090072784*x**4 - 0.1540039249421383*x**3 - 1.3074271554539014*x**2 - 1.4354687312962897*x + 0.804242079646658,9.719759014689439,0.49962304636667043*x**10 - 0.14305482933163824*x**9 - 0.13748379523749377*x**8 + 0.6915212989761768*x**7 + 0.42922590153978957*x**6 + 0.5659925891027486*x**5 + 0.34840901090072784*x**4 - 0.1540039249421383*x**3 - 1.3074271554539014*x**2 - 1.4354687312962897*x + 0.804242079646658,0.44090268800925764
11,0.5155557271104645*x**10 - 0.1258723044264172*x**9 - 0.11953254464371105*x**8 + 0.7091933750284396*x**7 + 0.4445609359397386*x**6 + 0.5751988774363918*x**5 + 0.34496594503233335*x**4 - 0.17978112331115645*x**3 - 1.3629751267162107*x**2 - 1.4887153211424766*x + 0.8557321428047516,9.354095563450128,0.5155557271104645*x**10 - 0.1258723044264172*x**9 - 0.11953254464371105*x**8 + 0.7091933750284396*x**7 + 0.4445609359397386*x**6 + 0.5751988774363918*x**5 + 0.34496594503233335*x**4 - 0.17978112331115645*x**3 - 1.3629751267162107*x**2 - 1.4887153211424766*x + 0.8557321428047516,0.4325296651895712
12,0.530016066623878*x**10 - 0.11023647866049083*x**9 - 0.10317369468661966*x**8 + 0.7252842867325842*x**7 + 0.4584347505453015*x**6 + 0.5832703263542154*x**5 + 0.3411128798186171*x**4 - 0.20445142696241417*x**3 - 1.4142985176693903*x**2 - 1.5319920096821598*x + 0.9004338883511253,9.087759836012753,0.530016066623878*x**10 - 0.11023647866049083*x**9 - 0.10317369468661966*x**8 + 0.7252842867325842*x**7 + 0.4584347505453015*x**6 + 0.5832703263542154*x**5 + 0.3411128798186171*x**4 - 0.20445142696241417*x**3 - 1.4142985176693903*x**2 - 1.5319920096821598*x + 0.9004338883511253,0.42632756973981295
13,0.5431674043888335*x**10 - 0.09597434518234801*x**9 - 0.08822727814033468*x**8 + 0.7399751935165124*x**7 + 0.47101816130733737*x**6 + 0.5903446641896924*x**5 + 0.3369089917427028*x**4 - 0.22812793834476247*x**3 - 1.4618803919083705*x**2 - 1.5665009312228304*x + 0.9391587171164147,8.894787759351663,0.5431674043888335*x**10 - 0.09597434518234801*x**9 - 0.08822727814033468*x**8 + 0.7399751935165124*x**7 + 0.47101816130733737*x**6 + 0.5903446641896924*x**5 + 0.3369089917427028*x**4 - 0.22812793834476247*x**3 - 1.4618803919083705*x**2 - 1.5665009312228304*x + 0.9391587171164147,0.4217769021497423
14,0.5551542650436292*x**10 - 0.08293281964533297*x**9 - 0.07453403886646409*x**8 + 0.7534264335423746*x**7 + 0.48246240880374003*x**6 + 0.5965439644292073*x**5 + 0.3324070740984617*x**4 - 0.250909826653743*x**3 - 1.5061462431303025*x**2 - 1.5933019048047004*x + 0.972617307275947,8.755518070965467,0.5551542650436292*x**10 - 0.08293281964533297*x**9 - 0.07453403886646409*x**8 + 0.7534264335423746*x**7 + 0.48246240880374003*x**6 + 0.5965439644292073*x**5 + 0.3324070740984617*x**4 - 0.250909826653743*x**3 - 1.5061462431303025*x**2 - 1.5933019048047004*x + 0.972617307275947,0.4184618996029499
15,0.5661044413516374*x**10 - 0.070976548183238*x**9 - 0.0619531735550315*x**8 + 0.765779761189424*x**7 + 0.49290120533184045*x**6 + 0.6019761732343663*x**5 + 0.3276538939860693*x**4 - 0.2728844717965663*x**3 - 1.5474714163098529*x**2 - 1.6133298497777016*x + 1.0014347122054517,8.655101190240826,0.5661044413516374*x**10 - 0.070976548183238*x**9 - 0.0619531735550315*x**8 + 0.765779761189424*x**7 + 0.49290120533184045*x**6 + 0.6019761732343663*x**5 + 0.3276538939860693*x**4 - 0.2728844717965663*x**3 - 1.5474714163098529*x**2 - 1.6133298497777016*x + 1.0014347122054517,0.4160553133957269
16,0.5761309016049684*x**10 - 0.059985891716330654*x**9 - 0.05036024232316042*x**8 + 0.7771604378218083*x**7 + 0.5024526837035675*x**6 + 0.6067366351102947*x**5 + 0.3226907345498184*x**4 - 0.2941290582957285*x**3 - 1.586187262157384*x**2 - 1.6274097224457413*x + 1.026161770108005,8.582368241183799,0.5761309016049684*x**10 - 0.059985891716330654*x**9 - 0.05036024232316042*x**8 + 0.7771604378218083*x**7 + 0.5024526837035675*x**6 + 0.6067366351102947*x**5 + 0.3226907345498184*x**4 - 0.2941290582957285*x**3 - 1.586187262157384*x**2 - 1.6274097224457413*x + 1.026161770108005,0.4143034694806163
17,0.5853335024693594*x**10 - 0.04985511245215729*x**9 - 0.039645283743636565*x**8 + 0.7876791262395033*x**7 + 0.5112211773062878*x**6 + 0.6109095143095752*x**5 + 0.31755396906065836*x**4 - 0.31471185710706556*x**3 - 1.6225864042416276*x**2 - 1.6362695198140769*x + 1.0472843719474294,8.528964873991782,0.5853335024693594*x**10 - 0.04985511245215729*x**9 - 0.039645283743636565*x**8 + 0.7876791262395033*x**7 + 0.5112211773062878*x**6 + 0.6109095143095752*x**5 + 0.31755396906065836*x**4 - 0.31471185710706556*x**3 - 1.6225864042416276*x**2 - 1.6362695198140769*x + 1.0472843719474294,0.41301246649445783
18,0.5938005134377659*x**10 - 0.04049075844199377*x**9 - 0.029711133610881093*x**8 + 0.7974335837537189*x**7 + 0.5192988167751004*x**6 + 0.6145690810893608*x**5 + 0.3122756078214871*x**4 - 0.33469330474967723*x**3 - 1.6569273196414311*x**2 - 1.640551684058861*x + 1.065231306338925,8.488685247244534,0.5938005134377659*x**10 - 0.04049075844199377*x**9 - 0.029711133610881093*x**8 + 0.7974335837537189*x**7 + 0.5192988167751004*x**6 + 0.6145690810893608*x**5 + 0.3122756078214871*x**4 - 0.33469330474967723*x**3 - 1.6569273196414311*x**2 - 1.640551684058861*x + 1.065231306338925,0.4120360481133789
19,0.6016099679679898*x**10 - 0.031810231213351324*x**9 - 0.02047193335658897*x**8 + 0.8065101656823992*x**7 + 0.5267669502943737*x**6 + 0.6177808605491505*x**5 + 0.3068837978624586*x**4 - 0.35412693405806467*x**3 - 1.6894383541838691*x**2 - 1.6408231399524222*x + 1.0803810443869082,8.456959345591263,0.6016099679679898*x**10 - 0.031810231213351324*x**9 - 0.02047193335658897*x**8 + 0.8065101656823992*x**7 + 0.5267669502943737*x**6 + 0.6177808605491505*x**5 + 0.3068837978624586*x**4 - 0.35412693405806467*x**3 - 1.6894383541838691*x**2 - 1.6408231399524222*x + 1.0803810443869082,0.4112653485425502
20,0.6088308586582027*x**10 - 0.023740518497606083*x**9 - 0.011851810018412323*x**8 + 0.8149851565080977*x**7 + 0.5336974021030743*x**6 + 0.620602652535884*x**5 + 0.3014032712057534*x**4 - 0.37306018676060565*x**3 - 1.7203212555253435*x**2 - 1.6375841441315375*x + 1.093067670984159,8.43045846817188,0.6088308586582027*x**10 - 0.023740518497606083*x**9 - 0.011851810018412323*x**8 + 0.8149851565080977*x**7 + 0.5336974021030743*x**6 + 0.620602652535884*x**5 + 0.3014032712057534*x**4 - 0.37306018676060565*x**3 - 1.7203212555253435*x**2 - 1.6375841441315375*x + 1.093067670984159,0.41062046875848457
21,0.6155241934806538*x**10 - 0.016217074179972684*x**9 - 0.0037837094076032776*x**8 + 0.8229259467889115*x**7 + 0.5401535855901449*x**6 + 0.6230854345150011*x**5 + 0.29585574362692124*x**4 - 0.39153512710251315*x**3 - 1.7497542876687155*x**2 - 1.6312760931777175*x + 1.1035860970654652,8.406792003041543,0.6155241934806538*x**10 - 0.016217074179972684*x**9 - 0.0037837094076032776*x**8 + 0.8229259467889115*x**7 + 0.5401535855901449*x**6 + 0.6230854345150011*x**5 + 0.29585574362692124*x**4 - 0.39153512710251315*x**3 - 1.7497542876687155*x**2 - 1.6312760931777175*x + 1.1035860970654652,0.41004370506182736
22,0.6217439288148086*x**10 - 0.00918282885246372*x**9 + 0.003791634727894846*x**8 + 0.8303920729995319*x**7 + 0.5461914869252846*x**6 + 0.6252741597630969*x**5 + 0.29026026798784194*x**4 - 0.40958907035458636*x**3 - 1.7778949789035334*x**2 - 1.6222884156701916*x + 1.1121966514825157,8.38427476061555,0.6217439288148086*x**10 - 0.00918282885246372*x**9 + 0.003791634727894846*x**8 + 0.8303920729995319*x**7 + 0.5461914869252846*x**6 + 0.6252741597630969*x**5 + 0.29026026798784194*x**4 - 0.40958907035458636*x**3 - 1.7778949789035334*x**2 - 1.6222884156701916*x + 1.1121966514825157,0.4094941943572717
23,0.6275377934783828*x**10 - 0.0025873159433170588*x**9 + 0.01092661115404496*x**8 + 0.8374361359746697*x**7 + 0.5518605339245921*x**6 + 0.6272084625683927*x**5 + 0.2846335467358898*x**4 - 0.4272551371163444*x**3 - 1.8048825473252321*x**2 - 1.6109646567916238*x + 1.119129131188726,8.361748828018193,0.6275377934783828*x**10 - 0.0025873159433170588*x**9 + 0.01092661115404496*x**8 + 0.8374361359746697*x**7 + 0.5518605339245921*x**6 + 0.6272084625683927*x**5 + 0.2846335467358898*x**4 - 0.4272551371163444*x**3 - 1.8048825473252321*x**2 - 1.6109646567916238*x + 1.119129131188726,0.4089437327559427
24,0.6329480164190268*x**10 + 0.0036140999931003415*x**9 + 0.017667535173493513*x**8 + 0.8441046120054463*x**7 + 0.5572043633908222*x**6 + 0.6289232810837773*x**5 + 0.27899020804455754*x**4 - 0.4445627424945404*x**3 - 1.8308400421887392*x**2 - 1.597607850549529*x + 1.1245863756753953,8.338447517230351,0.6329480164190268*x**10 + 0.0036140999931003415*x**9 + 0.017667535173493513*x**8 + 0.8441046120054463*x**7 + 0.5572043633908222*x**6 + 0.6289232810837773*x**5 + 0.27899020804455754*x**4 - 0.4445627424945404*x**3 - 1.8308400421887392*x**2 - 1.597607850549529*x + 1.1245863756753953,0.4083735426599121
25,0.6380119693004956*x**10 + 0.00946090473415422*x**9 + 0.02405535861956723*x**8 + 0.8504385690843373*x**7 + 0.5622614987280979*x**6 + 0.6304494073684889*x**5 + 0.27334304972274026*x**4 - 0.4615380279441105*x**3 - 1.8558762345677626*x**2 - 1.5824852632123891*x + 1.1287474223990492,8.313891775241096,0.6380119693004956*x**10 + 0.00946090473415422*x**9 + 0.02405535861956723*x**8 + 0.8504385690843373*x**7 + 0.5622614987280979*x**6 + 0.6304494073684889*x**5 + 0.27334304972274026*x**4 - 0.4615380279441105*x**3 - 1.8558762345677626*x**2 - 1.5824852632123891*x + 1.1287474223990492,0.4077717934149221
26,0.6427627339248863*x**10 + 0.014988036135520237*x**9 + 0.03012629680075551*x**8 + 0.8564742993695905*x**7 + 0.5670659482961644*x**6 + 0.6318139730961748*x**5 + 0.2677032546106954*x**4 - 0.478204242550357*x**3 - 1.8800872867454077*x**2 - 1.5658325816347873*x + 1.1317702926770687,8.287811593030124,0.6427627339248863*x**10 + 0.014988036135520237*x**9 + 0.03012629680075551*x**8 + 0.8564742993695905*x**7 + 0.5670659482961644*x**6 + 0.6318139730961748*x**5 + 0.2677032546106954*x**4 - 0.478204242550357*x**3 - 1.8800872867454077*x**2 - 1.5658325816347873*x + 1.1317702926770687,0.40713171316000735
27,0.6472296032785764*x**10 + 0.020226415485019834*x**9 + 0.03591238210332711*x**8 + 0.8622438776603842*x**7 + 0.5716477337640445*x**6 + 0.6330408784392391*x**5 + 0.26208058077660423*x**4 - 0.4945820796972423*x**3 - 1.9035582262645636*x**2 - 1.547857611465623*x + 1.1337944514778706,8.260086633957794,0.6472296032785764*x**10 + 0.020226415485019834*x**9 + 0.03591238210332711*x**8 + 0.8622438776603842*x**7 + 0.5716477337640445*x**6 + 0.6330408784392391*x**5 + 0.26208058077660423*x**4 - 0.4945820796972423*x**3 - 1.9035582262645636*x**2 - 1.547857611465623*x + 1.1337944514778706,0.40645016014162905
28,0.6514385239652488*x**10 + 0.02520341669653063*x**9 + 0.04144195282934643*x**8 + 0.8677756545349574*x**7 + 0.576033356647608*x**6 + 0.6341511707708267*x**5 + 0.2564835294529069*x**4 - 0.5106899743539741*x**3 - 1.9263642475099734*x**2 - 1.5287435426036031*x + 1.134942979340834,8.230701609564397,0.6514385239652488*x**10 + 0.02520341669653063*x**9 + 0.04144195282934643*x**8 + 0.8677756545349574*x**7 + 0.576033356647608*x**6 + 0.6341511707708267*x**5 + 0.2564835294529069*x**4 - 0.5106899743539741*x**3 - 1.9263642475099734*x**2 - 1.5287435426036031*x + 1.134942979340834,0.4057265485413642
29,0.655412486882642*x**10 + 0.029943280615449056*x**9 + 0.046740084846080436*x**8 + 0.873094691794367*x**7 + 0.5802462102613264*x**6 + 0.6351633790529704*x**5 + 0.25091949331314245*x**4 - 0.5265443655927022*x**3 - 1.948571861008245*x**2 - 1.5086518325418077*x + 1.1353244901414212,8.199712945751436,0.655412486882642*x**10 + 0.029943280615449056*x**9 + 0.046740084846080436*x**8 + 0.873094691794367*x**7 + 0.5802462102613264*x**6 + 0.6351633790529704*x**5 + 0.25091949331314245*x**4 - 0.5265443655927022*x**3 - 1.948571861008245*x**2 - 1.5086518325418077*x + 1.1353244901414212,0.40496204626486754
30,0.6591718721981236*x**10 + 0.0344674808571959*x**9 + 0.051828972737324557*x**8 + 0.878223146961459*x**7 + 0.5843069434699504*x**6 + 0.6360938090945651*x**5 + 0.2453948873880153*x**4 - 0.5421599284073951*x**3 - 1.9702399082661557*x**2 - 1.4877247523133819*x + 1.1350348244526698,8.167224069916024,0.6591718721981236*x**10 + 0.0344674808571959*x**9 + 0.051828972737324557*x**8 + 0.878223146961459*x**7 + 0.5843069434699504*x**6 + 0.6360938090945651*x**5 + 0.2453948873880153*x**4 - 0.5421599284073951*x**3 - 1.9702399082661557*x**2 - 1.4877247523133819*x + 1.1350348244526698,0.4041589803509511
31,0.6627347539699964*x**10 + 0.03879504684925705*x**9 + 0.05672826636476153*x**8 + 0.8831806127954098*x**7 + 0.58823378187928*x**6 + 0.6369568042570889*x**5 + 0.23991526465140636*x**4 - 0.5575497784265139*x**3 - 1.9914204578808663*x**2 - 1.4660876345170393*x + 1.1341585447651186,8.133367260431063,0.6627347539699964*x**10 + 0.03879504684925705*x**9 + 0.05672826636476153*x**8 + 0.8831806127954098*x**7 + 0.58823378187928*x**6 + 0.6369568042570889*x**5 + 0.23991526465140636*x**4 - 0.5575497784265139*x**3 - 1.9914204578808663*x**2 - 1.4660876345170393*x + 1.1341585447651186,0.4033204001890076
32,0.6661171691359592*x**10 + 0.04294284908392566*x**9 + 0.06145536805636753*x**8 + 0.8879844170850065*x**7 + 0.5920428114456482*x**6 + 0.637764975650646*x**5 + 0.23448541806985113*x**4 - 0.5727256526911946*x**3 - 2.012159596814092*x**2 - 1.4438508582811402*x + 1.1327702557510797,8.098290473274023,0.6661171691359592*x**10 + 0.04294284908392566*x**9 + 0.06145536805636753*x**8 + 0.8879844170850065*x**7 + 0.5920428114456482*x**6 + 0.637764975650646*x**5 + 0.23448541806985113*x**4 - 0.5727256526911946*x**3 - 2.012159596814092*x**2 - 1.4438508582811402*x + 1.1327702557510797,0.4024497601757025
33,0.6693333550377653*x**10 + 0.046925851003115325*x**9 + 0.06602569502854061*x**8 + 0.8926498873681165*x**7 + 0.5957482289012125*x**6 + 0.638529405390067*x**5 + 0.22910947069932616*x**4 - 0.587698069299346*x**3 - 2.0324981290965187*x**2 - 1.4211116019461207*x + 1.1309357700448173,8.062147927236007,0.6693333550377653*x**10 + 0.046925851003115325*x**9 + 0.06602569502854061*x**8 + 0.8926498873681165*x**7 + 0.5957482289012125*x**6 + 0.638529405390067*x**5 + 0.22910947069932616*x**4 - 0.587698069299346*x**3 - 2.0324981290965187*x**2 - 1.4211116019461207*x + 1.1309357700448173,0.401550692372358
34,0.6723959591633699*x**10 + 0.05075733141932056*x**9 + 0.07045291110965445*x**8 + 0.8971905846810521*x**7 + 0.5993625628776948*x**6 + 0.6392598260631559*x**5 + 0.2237909552279352*x**4 - 0.6024764683883077*x**3 - 2.052472192793439*x**2 - 1.3979553906436044*x + 1.1287131376144284,8.025093512828432,0.6723959591633699*x**10 + 0.05075733141932056*x**9 + 0.07045291110965445*x**8 + 0.8971905846810521*x**7 + 0.5993625628776948*x**6 + 0.6392598260631559*x**5 + 0.2237909552279352*x**4 - 0.6024764683883077*x**3 - 2.052472192793439*x**2 - 1.3979553906436044*x + 1.1287131376144284,0.40062684664980786
35,0.6753162243571157*x**10 + 0.054449080920022035*x**9 + 0.07474913135682199*x**8 + 0.9016185099614185*x**7 + 0.6028968691569848*x**6 + 0.639964779194417*x**5 + 0.21853288419947914*x**4 - 0.617069336639371*x**3 - 2.072113804795284*x**2 - 1.3744574627704595*x + 1.1261535546859567,7.987276309290897,0.6753162243571157*x**10 + 0.054449080920022035*x**9 + 0.07474913135682199*x**8 + 0.9016185099614185*x**7 + 0.6028968691569848*x**6 + 0.639964779194417*x**5 + 0.21853288419947914*x**4 - 0.617069336639371*x**3 - 2.072113804795284*x**2 - 1.3744574627704595*x + 1.1261535546859567,0.3996817811532294
36,0.6781041523682022*x**10 + 0.058011575299491955*x**9 + 0.07892510273740326*x**8 + 0.9059442863040497*x**7 + 0.6063609030758453*x**6 + 0.6406517551619209*x**5 + 0.21333781200840166*x**4 - 0.631484317231999*x**3 - 2.09145134187771*x**2 - 1.3506839765481549*x + 1.1233021663127767,7.948837663416779,0.6781041523682022*x**10 + 0.058011575299491955*x**9 + 0.07892510273740326*x**8 + 0.9059442863040497*x**7 + 0.6063609030758453*x**6 + 0.6406517551619209*x**5 + 0.21333781200840166*x**4 - 0.631484317231999*x**3 - 2.09145134187771*x**2 - 1.3506839765481549*x + 1.1233021663127767,0.3987188900319818
37,0.6807686482718507*x**10 + 0.0614541287057999*x**9 + 0.08299036367571119*x**8 + 0.9101773198952844*x**7 + 0.609763271757799*x**6 + 0.6413273167374283*x**5 + 0.20820788962902048*x**4 - 0.6457283069500077*x**3 - 2.1105099654877884*x**2 - 1.3266930753784103*x + 1.1201987750342395,7.909909414469294,0.6807686482718507*x**10 + 0.0614541287057999*x**9 + 0.08299036367571119*x**8 + 0.9101773198952844*x**7 + 0.609763271757799*x**6 + 0.6413273167374283*x**5 + 0.20820788962902048*x**4 - 0.6457283069500077*x**3 - 2.1105099654877884*x**2 - 1.3266930753784103*x + 1.1201987750342395,0.3977413585351489
38,0.6833176480010471*x**10 + 0.06478502887634338*x**9 + 0.086953384937712*x**8 + 0.9143259421202656*x**7 + 0.6131115685324953*x**6 + 0.6419972081659732*x**5 + 0.20314491292928288*x**4 - 0.6598075419427989*x**3 - 2.1293119968404794*x**2 - 1.3025358285168656*x + 1.1168784666116152,7.870612949981426,0.6833176480010471*x**10 + 0.06478502887634338*x**9 + 0.086953384937712*x**8 + 0.9143259421202656*x**7 + 0.6131115685324953*x**6 + 0.6419972081659732*x**5 + 0.20314491292928288*x**4 - 0.6598075419427989*x**3 - 2.1293119968404794*x**2 - 1.3025358285168656*x + 1.1168784666116152,0.3967521379899906
39,0.6857582309648917*x**10 + 0.06801165655753626*x**9 + 0.09082169403718598*x**8 + 0.9183975350460625*x**7 + 0.6164124916267021*x**6 + 0.6426664514769145*x**5 + 0.1981503653198157*x**4 - 0.6737276734688726*x**3 - 2.1478772481391504*x**2 - 1.278257061653362*x + 1.1133721625436859,7.831058854493507,0.6857582309648917*x**10 + 0.06801165655753626*x**9 + 0.09082169403718598*x**8 + 0.9183975350460625*x**7 + 0.6164124916267021*x**6 + 0.6426664514769145*x**5 + 0.1981503653198157*x**4 - 0.6737276734688726*x**3 - 2.1478772481391504*x**2 - 1.278257061653362*x + 1.1133721625436859,0.39575393502765094
40,0.688096719498404*x**10 + 0.07114059095909246*x**9 + 0.09460198509134424*x**8 + 0.9223986422256718*x**7 + 0.6196719489672133*x**6 + 0.6433394315204716*x**5 + 0.19322545540117786*x**4 - 0.6874938347935505*x**3 - 2.1662233150536427*x**2 - 1.253896090280544*x + 1.1097071079291183,7.791346972546498,0.688096719498404*x**10 + 0.07114059095909246*x**9 + 0.09460198509134424*x**8 + 0.9223986422256718*x**7 + 0.6196719489672133*x**6 + 0.6433394315204716*x**5 + 0.19322545540117786*x**4 - 0.6874938347935505*x**3 - 2.1662233150536427*x**2 - 1.253896090280544*x + 1.1097071079291183,0.39474921083002806
41,0.6903387666844545*x**10 + 0.07417770287683642*x**9 + 0.0983002158283122*x**8 + 0.9263350665403978*x**7 + 0.6228951507206355*x**6 + 0.6440199710489828*x**5 + 0.1883711501946767*x**4 - 0.7011107002757332*x**3 - 2.1843658349888133*x**2 - 1.2294873672252296*x + 1.105907302240378,7.751566752603435,0.6903387666844545*x**10 + 0.07417770287683642*x**9 + 0.0983002158283122*x**8 + 0.9263350665403978*x**7 + 0.6228951507206355*x**6 + 0.6440199710489828*x**5 + 0.1883711501946767*x**4 - 0.7011107002757332*x**3 - 2.1843658349888133*x**2 - 1.2294873672252296*x + 1.105907302240378,0.3937401872454331
